deal_unique_id,from_currency_ISO_code,to_currency_ISO_code,deal_timestamp,deal_amount
2325,USD,AED,05/22/1935,7372
2326,AED,INR,06/23/2006,9056
2327,AED,INR,10/13/1909,9903
2328,AED,EURO,11/09/1989,3768
2329,USD,AED,06/05/1996,9578
2330,USD,USD,02/09/1996,688
2331,USD,INR,07/14/1962,4019
2332,INR,EURO,04/24/1915,8960
2333,INR,AED,10/04/1928,6636
2334,AED,INR,01/12/1964,4693
2335,AED,INR,03/09/1977,1692
2336,AED,EURO,04/01/2065,8888
2337,EURO,AED,09/27/2049,2525
2338,INR,AED,02/22/1990,3782
2339,AED,USD,02/10/1927,993
2340,INR,AED,04/22/1919,937
2341,AED,INR,10/09/1908,861
2342,USD,AED,10/05/2034,9345
2343,INR,AED,02/03/1980,1536
2344,AED,EURO,06/10/2016,9717
2345,EURO,AED,08/24/2061,6118
2346,INR,EURO,07/11/1920,9718
2347,INR,AED,11/28/2061,3537
2348,USD,EURO,05/18/1909,15
2349,EURO,AED,10/02/1971,6966
2350,INR,INR,06/17/2006,1888
2351,USD,EURO,04/16/1977,1433
2352,INR,EURO,06/11/2048,8502
2353,EURO,AED,07/25/2012,8571
2354,EURO,USD,06/04/2008,6763
2355,AED,EURO,07/16/1969,4436
2356,AED,USD,04/07/1993,5924
2357,USD,INR,01/26/2004,6156
2358,USD,USD,07/10/2048,7652
2359,AED,EURO,03/02/1913,4959
2360,AED,AED,07/01/1951,5918
2361,EURO,EURO,08/31/1911,3656
2362,AED,INR,10/10/1935,2421
2363,USD,EURO,08/08/2051,9241
2364,USD,EURO,02/28/2067,9952
2365,AED,EURO,01/03/1929,9820
2366,INR,AED,08/20/1979,8334
2367,INR,USD,12/04/2058,516
2368,EURO,INR,06/17/1981,4189
2369,EURO,AED,06/05/2022,9118
2370,USD,INR,02/19/1950,8824
2371,INR,USD,07/01/1926,4815
2372,EURO,USD,02/07/1992,2378
2373,EURO,USD,12/14/2029,131
2374,INR,EURO,01/23/2064,9192
2375,INR,USD,07/26/1914,7935
2376,EURO,EURO,04/23/2012,9975
2377,USD,AED,12/10/2023,7091
2378,USD,AED,04/17/2014,3262
2379,AED,USD,09/17/2004,4441
2380,USD,INR,12/23/1949,8223
2381,INR,INR,08/11/2036,1364
2382,USD,EURO,08/16/2006,9206
2383,USD,USD,12/26/1988,975
2384,INR,EURO,11/15/1949,3982
2385,EURO,EURO,03/05/2022,4364
2386,USD,INR,01/29/2044,7316
2387,INR,USD,06/30/2029,4281
2388,INR,INR,07/29/1981,5380
2389,EURO,USD,06/03/1942,930
2390,USD,INR,10/07/2003,987
2391,INR,EURO,09/18/2026,3699
2392,EURO,AED,05/13/1993,5488
2393,INR,EURO,04/23/2022,1670
2394,AED,INR,02/12/1956,4750
2395,USD,USD,11/23/1943,3517
2396,USD,AED,06/12/1904,6255
2397,USD,EURO,07/10/1934,1547
2398,INR,USD,12/27/2057,1129
2399,EURO,USD,09/10/2056,5790
2400,INR,EURO,10/09/1942,832
2401,INR,USD,05/06/1966,2757
2402,EURO,AED,05/29/1993,8545
2403,EURO,AED,08/01/2031,6451
2404,INR,USD,06/10/1906,5342
2405,AED,USD,07/05/1943,5072
2406,INR,AED,01/15/1926,6127
2407,USD,INR,05/23/2050,9161
2408,USD,AED,02/22/1934,4757
2409,EURO,USD,09/16/1931,9931
2410,INR,EURO,05/21/1937,9474
2411,AED,EURO,09/01/1900,4735
2412,USD,EURO,08/18/1925,422
2413,AED,AED,08/27/1932,1299
2414,INR,INR,06/23/1930,2878
2415,INR,USD,10/29/1942,9084
2416,EURO,EURO,10/23/2069,9874
2417,AED,INR,12/20/1994,9997
2418,EURO,EURO,06/13/2030,468
2419,INR,INR,04/12/2065,7330
2420,INR,USD,01/25/1946,7895
2421,INR,USD,01/18/2056,6398
2422,USD,USD,04/04/1906,2088
2423,INR,USD,08/12/2028,9004
2424,AED,AED,05/01/1971,884
2425,EURO,INR,03/16/1986,7604
2426,INR,AED,09/29/2056,9100
2427,INR,INR,11/08/2050,2371
2428,AED,AED,09/30/1994,978
2429,INR,AED,12/18/1954,6956
2430,AED,USD,09/22/1994,2440
2431,EURO,USD,12/20/1960,8692
2432,AED,AED,11/20/1994,2283
2433,EURO,EURO,10/06/1941,5602
2434,AED,EURO,07/24/1931,4629
2435,INR,AED,12/14/1905,7764
2436,INR,USD,01/29/1980,4521
2437,INR,USD,09/16/1967,7372
2438,EURO,EURO,03/29/1956,6498
2439,AED,EURO,02/15/1901,3648
2440,EURO,EURO,09/16/2064,5876
2441,INR,EURO,10/11/1926,8044
2442,AED,AED,05/15/2031,4029
2443,AED,EURO,03/19/1961,7081
2444,EURO,AED,04/04/1902,7614
2445,EURO,EURO,06/29/1953,5862
2446,USD,EURO,12/10/1951,6093
2447,EURO,AED,01/09/1942,7077
2448,USD,USD,08/22/1995,7185
2449,AED,AED,08/03/2025,6462
2450,INR,USD,10/08/2059,7555
2451,EURO,EURO,10/18/2056,1098
2452,AED,AED,01/20/1902,3994
2453,INR,USD,05/09/1978,8309
2454,AED,USD,02/04/2003,1018
2455,AED,USD,12/26/1982,7316
2456,USD,EURO,10/26/1911,7371
2457,INR,USD,02/15/2045,3965
2458,EURO,EURO,09/16/2033,1550
2459,AED,AED,07/18/2047,325
2460,AED,INR,08/14/1971,3160
2461,INR,EURO,02/07/1929,1615
2462,USD,EURO,08/01/2012,3820
2463,USD,AED,04/24/1982,6525
2464,USD,AED,01/18/1974,500
2465,INR,USD,10/24/1967,2893
2466,AED,USD,09/28/2014,4749
2467,EURO,INR,08/31/1988,3649
2468,USD,USD,10/18/2036,3097
2469,AED,AED,01/16/1931,9844
2470,EURO,USD,11/26/1976,6930
2471,EURO,AED,05/07/1945,7686
2472,EURO,INR,08/27/1906,6570
2473,EURO,INR,03/29/2069,2097
2474,AED,AED,04/29/1971,2349
2475,USD,INR,03/12/1984,4804
2476,AED,INR,05/25/1950,1288
2477,INR,EURO,07/14/2054,8923
2478,USD,AED,02/14/2011,7013
2479,EURO,EURO,02/08/1981,9239
2480,INR,INR,05/29/2023,1062
2481,AED,AED,11/16/1956,7349
2482,EURO,INR,12/15/2051,5998
2483,INR,EURO,02/20/2026,4576
2484,INR,EURO,08/23/2009,734
2485,INR,EURO,07/04/2008,266
2486,EURO,EURO,12/25/1947,3519
2487,INR,USD,04/27/2069,8553
2488,INR,INR,07/01/1903,3179
2489,USD,INR,11/26/2023,8781
2490,INR,EURO,09/16/1973,8082
2491,INR,USD,08/28/1987,4699
2492,EURO,EURO,11/27/2022,6197
2493,USD,EURO,06/24/2019,5719
2494,EURO,AED,11/29/1935,1155
2495,AED,AED,02/03/2063,2532
2496,EURO,USD,12/10/1917,754
2497,INR,EURO,04/21/1947,1544
2498,USD,EURO,05/22/1929,4540
2499,AED,USD,01/18/1920,7802
2500,AED,INR,04/27/2029,5966
2501,AED,EURO,05/07/2059,8478
2502,INR,USD,08/06/2049,4762
2503,AED,USD,05/29/2066,7009
2504,USD,INR,04/19/1950,4884
2505,EURO,EURO,05/28/1989,159
2506,USD,USD,02/11/2059,1719
2507,EURO,INR,04/12/2021,8736
2508,INR,AED,12/20/2021,5521
2509,EURO,USD,11/15/2001,4766
2510,AED,INR,02/06/2037,4530
2511,USD,AED,08/12/1981,9143
2512,USD,INR,11/21/1980,3301
2513,USD,USD,08/21/1980,6465
2514,INR,USD,01/11/1991,2349
2515,USD,INR,12/13/2035,690
2516,USD,AED,12/15/1952,5835
2517,INR,EURO,08/15/1936,6421
2518,INR,EURO,02/24/1920,3665
2519,EURO,EURO,07/10/1928,8770
2520,AED,USD,02/15/1928,6177
2521,AED,EURO,03/16/2028,1015
2522,INR,USD,01/01/1934,689
2523,AED,AED,08/11/1933,1757
2524,EURO,INR,12/15/2031,9253
2525,USD,AED,01/14/1960,8338
2526,AED,USD,04/21/1957,2077
2527,EURO,INR,06/27/2035,743
2528,EURO,AED,11/16/1966,6678
2529,EURO,USD,09/20/2011,6154
2530,AED,AED,03/22/1984,7787
2531,EURO,EURO,06/26/1985,7727
2532,USD,USD,04/20/2068,2788
2533,AED,AED,03/15/2016,8497
2534,INR,USD,12/12/2039,1437
2535,USD,USD,04/07/1978,78
2536,EURO,AED,11/18/2064,7253
2537,AED,AED,01/29/2061,7502
2538,AED,EURO,06/24/1946,5391
2539,AED,EURO,05/02/2000,6449
2540,EURO,AED,04/05/1990,4234
2541,USD,USD,10/04/2039,6037
2542,USD,INR,11/22/1951,3514
2543,USD,INR,10/08/1939,1738
2544,USD,INR,04/26/1966,9022
2545,USD,USD,09/13/1937,9350
2546,USD,INR,11/03/2022,1635
2547,AED,AED,06/30/2046,9031
2548,INR,USD,04/02/1904,3957
2549,USD,INR,04/07/1992,6925
2550,AED,USD,09/02/2015,5310
2551,INR,INR,07/16/2049,4339
2552,USD,INR,05/10/2068,1908
2553,AED,USD,06/20/1991,1475
2554,EURO,AED,11/17/1923,139
2555,EURO,EURO,12/18/2033,4378
2556,EURO,AED,06/27/1969,1582
2557,INR,EURO,12/22/2062,9130
2558,AED,EURO,10/15/1905,722
2559,USD,INR,07/15/1997,5101
2560,AED,AED,11/21/1901,9695
2561,USD,USD,06/15/2057,5568
2562,USD,AED,07/31/2012,722
2563,INR,AED,12/24/2030,4215
2564,USD,USD,05/01/2045,6765
2565,INR,INR,07/09/2050,2405
2566,AED,INR,07/28/2002,1567
2567,AED,INR,03/08/1978,1448
2568,AED,USD,06/05/2021,7553
2569,AED,AED,12/10/2044,7613
2570,INR,USD,01/06/1910,6101
2571,EURO,AED,04/01/1953,997
2572,EURO,AED,06/04/2061,8867
2573,EURO,EURO,04/21/2001,1850
2574,USD,INR,09/16/1955,1104
2575,INR,INR,11/21/1908,9356
2576,EURO,AED,08/18/2018,6943
2577,AED,AED,05/04/2010,2774
2578,USD,USD,03/30/2069,974
2579,USD,EURO,12/31/2055,3383
2580,AED,USD,08/12/2054,8606
2581,INR,USD,09/23/1976,2083
2582,AED,AED,08/28/1927,7146
2583,EURO,USD,04/28/1963,9721
2584,EURO,INR,02/18/1928,3913
2585,EURO,EURO,01/04/1978,1059
2586,EURO,USD,06/21/2067,1560
2587,AED,AED,03/01/1989,835
2588,EURO,USD,07/31/1945,3565
2589,AED,AED,07/30/1937,4967
2590,AED,USD,07/02/1974,6099
2591,AED,AED,09/21/2067,4281
2592,EURO,INR,08/21/1998,5559
2593,INR,USD,04/03/2045,3117
2594,USD,USD,05/27/1900,2937
2595,USD,INR,05/19/2051,9662
2596,EURO,EURO,04/08/1997,3917
2597,INR,USD,10/14/2041,7334
2598,AED,USD,10/28/2031,6766
2599,INR,EURO,10/31/1909,9012
2600,AED,INR,07/22/2042,5186
2601,EURO,AED,05/13/2024,4707
2602,INR,USD,10/09/2000,5836
2603,USD,INR,11/13/1941,4126
2604,EURO,INR,01/28/1995,7356
2605,EURO,EURO,01/31/1929,1763
2606,EURO,EURO,10/22/1936,7762
2607,AED,AED,11/22/2036,7514
2608,AED,EURO,09/07/1927,4007
2609,USD,AED,01/12/1923,8320
2610,EURO,USD,01/20/1933,4301
2611,USD,EURO,05/06/1960,1684
2612,EURO,EURO,07/06/1957,9043
2613,INR,EURO,03/23/2022,7633
2614,AED,USD,04/19/2069,9902
2615,USD,AED,02/20/1954,1552
2616,EURO,INR,08/23/1958,6551
2617,USD,USD,07/20/1935,6751
2618,USD,AED,10/19/1975,6224
2619,EURO,EURO,05/11/1992,9813
2620,INR,INR,11/08/2041,8057
2621,EURO,EURO,02/11/2026,3886
2622,USD,EURO,11/29/1921,465
2623,AED,AED,04/19/1953,4890
2624,INR,EURO,02/04/2026,697
2625,EURO,EURO,11/05/1913,3483
2626,AED,USD,07/22/1973,8826
2627,USD,USD,06/06/2068,5533
2628,EURO,AED,03/15/1932,2945
2629,INR,EURO,07/12/1978,9463
2630,INR,AED,03/07/2024,4864
2631,EURO,EURO,08/11/2068,5944
2632,AED,EURO,06/12/2056,9075
2633,EURO,INR,01/13/2005,3530
2634,USD,AED,11/16/1993,588
2635,USD,EURO,04/23/1921,3833
2636,EURO,USD,09/11/1959,1156
2637,AED,USD,07/27/1936,2542
2638,INR,EURO,05/31/1951,9336
2639,AED,EURO,12/24/1954,9490
2640,INR,EURO,03/04/2010,5604
2641,EURO,USD,04/18/2068,4864
2642,USD,INR,01/10/1930,4548
2643,AED,EURO,05/25/2040,8725
2644,EURO,INR,01/25/1943,111
2645,INR,USD,06/12/1956,4648
2646,INR,EURO,01/20/2002,5495
2647,INR,AED,11/04/2067,6738
2648,AED,USD,10/11/2048,2139
2649,EURO,USD,05/26/1967,3131
2650,EURO,AED,03/30/1997,7154
2651,INR,USD,04/28/2018,7265
2652,USD,USD,09/13/1955,3295
2653,EURO,EURO,11/12/2051,5288
2654,USD,INR,11/21/1986,9381
2655,INR,EURO,11/09/2044,3903
2656,USD,INR,01/20/2047,3160
2657,INR,INR,02/26/1962,6871
2658,INR,INR,10/25/2041,7326
2659,EURO,INR,12/03/1951,4179
2660,AED,USD,12/07/2029,9302
2661,INR,EURO,11/10/1988,4333
2662,EURO,USD,01/29/1916,6428
2663,EURO,AED,10/14/1994,6740
2664,EURO,EURO,08/06/2027,6116
2665,USD,EURO,09/06/1991,6295
2666,EURO,INR,10/29/1901,7541
2667,AED,EURO,04/25/1994,7381
2668,USD,INR,12/11/1911,9117
2669,EURO,AED,01/07/1979,8603
2670,USD,USD,03/21/1930,5978
2671,USD,INR,10/15/1914,8664
2672,USD,EURO,10/07/1976,3053
2673,AED,INR,05/19/2051,7572
2674,AED,USD,11/10/2021,761
2675,EURO,AED,09/02/2016,6928
2676,EURO,USD,02/05/1993,9991
2677,USD,INR,07/22/2035,2698
2678,INR,USD,07/26/1902,1849
2679,USD,AED,10/22/2066,47
2680,EURO,USD,02/03/2011,5027
2681,USD,USD,07/16/1973,8073
2682,INR,USD,02/04/2031,703
2683,USD,AED,12/14/2055,7786
2684,USD,AED,05/03/1933,665
2685,EURO,AED,10/19/1914,9462
2686,USD,AED,10/13/1904,5044
2687,AED,AED,01/27/2015,288
2688,INR,USD,04/07/1927,710
2689,EURO,AED,11/15/1923,8505
2690,EURO,EURO,06/09/1906,3548
2691,INR,EURO,04/02/2001,8414
2692,INR,USD,03/27/2057,2290
2693,INR,INR,05/17/1992,4281
2694,USD,INR,10/12/1991,5079
2695,AED,AED,08/25/1948,4255
2696,EURO,EURO,12/19/1911,5157
2697,USD,EURO,04/18/1926,8527
2698,USD,USD,12/09/1929,4898
2699,EURO,USD,10/15/1981,421
2700,EURO,USD,11/18/2016,9540
2701,INR,INR,12/07/1902,1830
2702,AED,AED,11/21/1922,587
2703,AED,USD,05/17/2045,8006
2704,EURO,EURO,02/08/1992,6954
2705,USD,AED,11/19/1988,578
2706,AED,USD,10/17/1932,5910
2707,EURO,AED,01/20/2031,6910
2708,INR,AED,02/13/2003,6370
2709,AED,USD,10/09/2062,830
2710,EURO,INR,08/24/2002,4062
2711,AED,INR,03/25/2020,4595
2712,EURO,USD,02/02/1952,8479
2713,EURO,EURO,04/03/2028,4121
2714,EURO,EURO,11/12/1989,5017
2715,AED,AED,05/08/2006,5528
2716,INR,EURO,09/27/1960,3527
2717,INR,AED,11/19/2013,9700
2718,EURO,INR,12/07/1953,7375
2719,USD,EURO,09/05/2047,1499
2720,INR,INR,03/21/2023,848
2721,USD,INR,11/27/1983,9636
2722,EURO,EURO,04/19/2013,7028
2723,INR,USD,09/20/1995,973
2724,INR,USD,12/15/2035,8643
2725,INR,INR,02/11/2010,7151
2726,INR,USD,01/28/2029,5307
2727,USD,INR,08/04/1946,8508
2728,USD,AED,12/18/2018,1179
2729,USD,INR,02/18/1923,4136
2730,USD,INR,11/09/2061,1947
2731,INR,EURO,04/14/2031,5365
2732,AED,EURO,12/08/1944,8475
2733,EURO,INR,05/31/1993,8510
2734,AED,USD,04/07/1988,9651
2735,AED,USD,07/13/1993,5651
2736,EURO,USD,07/19/1947,3797
2737,USD,USD,03/15/1913,2863
2738,EURO,EURO,05/03/1930,3857
2739,AED,AED,12/21/1936,9486
2740,INR,AED,04/07/1947,8311
2741,AED,AED,12/03/2057,5912
2742,USD,INR,09/29/2012,693
2743,USD,INR,12/15/1972,4299
2744,EURO,AED,06/11/1972,3733
2745,AED,INR,06/04/1917,3841
2746,EURO,EURO,02/12/1926,7823
2747,AED,INR,09/14/2058,8037
2748,USD,AED,05/23/1934,5695
2749,EURO,AED,11/14/2003,78
2750,INR,EURO,11/11/1941,7144
2751,INR,USD,01/25/2055,5196
2752,INR,EURO,07/16/1912,3776
2753,EURO,USD,10/02/1955,5669
2754,AED,EURO,09/12/2057,6813
2755,INR,AED,04/03/2060,9848
2756,EURO,AED,10/15/2024,1711
2757,USD,AED,11/13/1902,8355
2758,USD,INR,10/30/2067,7277
2759,AED,AED,06/09/1951,2813
2760,INR,USD,08/20/2045,1193
2761,INR,INR,06/01/2026,9597
2762,USD,AED,07/29/1920,7389
2763,USD,EURO,11/23/2021,3643
2764,AED,USD,02/16/1953,3192
2765,AED,USD,09/09/2001,5412
2766,EURO,EURO,06/29/1918,242
2767,EURO,INR,09/26/1983,2113
2768,EURO,AED,01/29/1962,6867
2769,AED,EURO,05/19/1917,4781
2770,AED,USD,05/07/1906,230
2771,INR,AED,07/10/2055,135
2772,AED,AED,06/26/2047,3637
2773,AED,USD,06/28/1975,4038
2774,AED,AED,07/17/2035,3366
2775,EURO,INR,06/29/2039,3524
2776,INR,USD,08/09/1908,3700
2777,USD,INR,02/06/1921,1591
2778,USD,USD,03/18/1999,1162
2779,INR,INR,09/20/2056,8753
2780,AED,USD,10/22/2047,2324
2781,AED,EURO,08/01/2023,4044
2782,AED,AED,02/23/1962,153
2783,EURO,USD,11/03/2034,5114
2784,AED,EURO,06/25/2005,9300
2785,EURO,INR,06/09/1986,2266
2786,INR,EURO,06/05/2024,2064
2787,USD,EURO,06/30/2006,2116
2788,EURO,USD,03/11/1924,3950
2789,EURO,USD,04/21/2018,2606
2790,USD,USD,01/07/2033,2394
2791,INR,INR,01/18/1982,5638
2792,AED,AED,11/12/1974,851
2793,AED,EURO,05/03/1973,6146
2794,INR,EURO,12/26/1963,5215
2795,INR,AED,08/30/1903,9389
2796,USD,EURO,09/20/1935,1799
2797,AED,EURO,04/09/2024,5123
2798,EURO,INR,09/08/2032,5708
2799,INR,INR,07/13/2007,2748
2800,AED,EURO,12/31/2039,479
2801,USD,AED,10/16/2042,4408
2802,EURO,EURO,10/20/2043,1365
2803,EURO,USD,08/14/2045,5501
2804,EURO,USD,05/07/1906,637
2805,USD,INR,05/04/1964,9691
2806,USD,USD,06/10/2057,7380
2807,AED,AED,04/22/1965,2860
2808,AED,EURO,05/10/1963,6186
2809,EURO,EURO,07/30/2036,6616
2810,USD,INR,01/19/1954,4174
2811,INR,INR,09/10/1922,1760
2812,AED,EURO,11/04/1993,65
2813,INR,EURO,10/15/1985,9823
2814,EURO,INR,10/23/2062,4901
2815,EURO,AED,05/09/2012,9145
2816,EURO,INR,09/23/1975,3951
2817,USD,EURO,10/24/2038,3292
2818,USD,AED,03/16/2016,1210
2819,AED,INR,07/05/2004,4610
2820,USD,AED,01/23/1976,5427
2821,INR,AED,02/06/1950,483
2822,AED,INR,08/20/1956,6958
2823,EURO,AED,11/30/2052,6661
2824,EURO,AED,02/16/1919,8654
2825,AED,EURO,09/22/2051,212
2826,USD,INR,09/19/2011,3866
2827,EURO,USD,07/03/2040,7578
2828,USD,INR,07/17/1917,5205
2829,EURO,AED,09/27/1956,232
2830,USD,INR,02/17/1982,5276
2831,AED,AED,04/10/1917,5775
2832,AED,AED,09/21/1976,7417
2833,USD,INR,02/28/1945,2310
2834,INR,EURO,01/09/2010,5885
2835,INR,INR,09/03/2060,3844
2836,AED,EURO,09/12/1908,2249
2837,AED,AED,01/28/2022,9176
2838,EURO,AED,02/02/1930,4957
2839,USD,AED,02/08/2045,9765
2840,USD,AED,07/06/2019,7926
2841,USD,EURO,02/23/1929,7856
2842,INR,USD,09/08/2004,5649
2843,INR,INR,12/20/2037,9233
2844,AED,AED,06/27/2022,4941
2845,AED,INR,01/14/2038,9137
2846,USD,EURO,06/23/2046,2612
2847,AED,EURO,03/11/1980,9977
2848,EURO,EURO,01/03/2061,4668
2849,AED,INR,07/11/1905,8518
2850,USD,EURO,10/03/1945,8827
2851,INR,INR,05/18/2064,7146
2852,EURO,EURO,10/05/1962,6224
2853,INR,AED,09/11/1943,8015
2854,AED,USD,06/19/1982,5446
2855,INR,INR,09/21/2034,7036
2856,EURO,INR,03/30/2016,3024
2857,USD,AED,09/04/1982,2431
2858,EURO,AED,01/16/2009,5368
2859,INR,INR,09/08/2030,9402
2860,AED,EURO,12/07/2021,3125
2861,AED,EURO,04/11/1989,5535
2862,AED,AED,07/21/1941,196
2863,EURO,AED,06/13/1953,7953
2864,INR,USD,04/13/2017,59
2865,AED,INR,04/28/1944,5110
2866,INR,AED,07/19/2068,3199
2867,EURO,USD,06/18/1940,8619
2868,EURO,AED,01/05/1936,8340
2869,EURO,INR,04/14/2033,705
2870,AED,EURO,03/16/2032,8105
2871,INR,AED,06/19/1941,5706
2872,EURO,AED,08/08/1919,6602
2873,INR,INR,12/24/1947,7634
2874,EURO,EURO,01/02/1964,6741
2875,USD,INR,08/26/1910,7836
2876,EURO,INR,10/09/1908,65
2877,INR,USD,12/19/1975,5560
2878,USD,EURO,10/30/1938,803
2879,USD,EURO,01/24/1931,150
2880,USD,USD,06/13/1903,2724
2881,EURO,INR,09/18/1929,86
2882,USD,INR,02/24/1934,5223
2883,USD,INR,06/30/1968,2485
2884,EURO,EURO,11/16/1961,450
2885,INR,AED,07/10/1974,7282
2886,USD,USD,08/27/1976,6433
2887,EURO,USD,09/02/2014,8315
2888,EURO,USD,05/01/1973,3523
2889,AED,INR,10/03/2057,8414
2890,USD,EURO,12/17/1981,2899
2891,AED,AED,02/24/1945,4823
2892,AED,AED,05/07/2015,9610
2893,EURO,AED,04/06/1921,3426
2894,USD,AED,08/09/1922,8480
2895,AED,INR,06/27/2012,1286
2896,USD,INR,11/14/2059,4748
2897,EURO,USD,10/18/1982,5799
2898,EURO,INR,07/26/2010,4778
2899,EURO,USD,04/08/1999,195
2900,USD,USD,10/19/1994,5872
2901,USD,USD,10/17/1901,8945
2902,AED,EURO,07/28/1923,926
2903,INR,USD,02/19/1900,5389
2904,EURO,USD,03/14/1980,6675
2905,AED,AED,05/06/2055,334
2906,AED,USD,07/26/1923,5784
2907,AED,INR,03/22/1946,1974
2908,USD,EURO,05/23/1934,310
2909,AED,INR,10/23/2040,1183
2910,EURO,AED,09/28/2061,8120
2911,INR,EURO,10/04/2013,8025
2912,EURO,AED,06/12/1922,9591
2913,EURO,INR,02/27/1953,9283
2914,AED,INR,09/13/1938,6920
2915,EURO,INR,12/31/1983,1466
2916,EURO,USD,02/20/2043,2691
2917,EURO,USD,10/23/2045,7409
2918,AED,EURO,08/13/1938,3712
2919,EURO,USD,07/13/2034,7242
2920,USD,INR,09/12/2050,8793
2921,AED,EURO,11/27/2034,9841
2922,AED,USD,08/21/2037,8192
2923,INR,AED,10/17/2028,5233
2924,AED,USD,01/07/1910,9476
2925,AED,USD,02/10/1961,7609
2926,USD,AED,03/12/1996,995
2927,INR,USD,11/13/2049,4112
2928,AED,USD,05/08/1964,7393
2929,INR,INR,04/13/1920,6995
2930,USD,INR,07/14/1968,7524
2931,EURO,EURO,11/21/2039,7100
2932,AED,USD,12/29/2052,4960
2933,USD,AED,11/05/1993,1592
2934,USD,USD,02/03/2040,7411
2935,EURO,INR,07/29/1917,1282
2936,USD,AED,08/14/1963,253
2937,INR,USD,07/12/1978,2675
2938,INR,EURO,05/03/2060,8534
2939,USD,INR,06/07/2019,4609
2940,INR,AED,07/29/1901,5481
2941,EURO,USD,09/30/1953,1845
2942,EURO,USD,10/07/1964,3701
2943,EURO,EURO,01/25/2019,1157
2944,EURO,USD,03/02/1996,9899
2945,EURO,AED,07/02/1900,9267
2946,EURO,EURO,02/25/2063,5647
2947,AED,INR,07/31/2033,5143
2948,INR,INR,03/25/2036,5974
2949,EURO,USD,06/15/2050,4198
2950,INR,USD,04/20/1973,6844
2951,USD,INR,05/19/1941,2112
2952,EURO,AED,09/28/2050,6985
2953,EURO,AED,11/26/1957,2135
2954,INR,INR,07/11/2029,7510
2955,AED,EURO,05/23/2056,9065
2956,EURO,AED,10/30/2033,9303
2957,AED,INR,08/11/1925,41
2958,USD,INR,07/05/1926,2155
2959,AED,AED,10/01/2032,2723
2960,AED,INR,11/04/1907,395
2961,EURO,USD,10/14/2044,3974
2962,USD,EURO,09/29/1926,8632
2963,AED,INR,10/15/1922,4213
2964,AED,INR,02/04/2046,2540
2965,INR,EURO,10/19/1939,3680
2966,USD,USD,05/24/2050,555
2967,AED,EURO,10/31/1986,8221
2968,USD,INR,07/12/2011,6539
2969,USD,AED,02/01/2065,8151
2970,INR,AED,09/20/2051,9157
2971,EURO,AED,02/25/1968,3599
2972,INR,USD,05/02/1957,6599
2973,AED,EURO,04/04/1983,8134
2974,AED,INR,06/04/1969,6840
2975,AED,INR,12/08/2033,2375
2976,EURO,USD,10/24/1941,222
2977,USD,USD,10/09/1990,1207
2978,AED,USD,06/23/1954,4510
2979,AED,INR,03/13/2059,9349
2980,EURO,EURO,03/11/2012,8308
2981,INR,EURO,10/02/1987,2044
2982,USD,AED,03/19/2027,3625
2983,USD,USD,01/21/1947,6474
2984,USD,INR,02/16/2036,6047
2985,AED,EURO,06/24/1908,5996
2986,AED,USD,09/25/1953,1786
2987,AED,EURO,10/09/1903,6130
2988,INR,INR,10/03/1994,2502
2989,EURO,INR,07/24/2023,5617
2990,AED,USD,11/01/1966,7305
2991,INR,EURO,01/18/2027,1782
2992,AED,USD,05/27/1935,1260
2993,AED,INR,11/11/1954,4218
2994,USD,EURO,04/09/2065,3833
2995,AED,INR,07/17/2061,5377
2996,INR,AED,02/15/2046,7055
2997,AED,EURO,06/11/1930,2361
2998,INR,EURO,01/02/1925,1580
2999,USD,USD,12/03/2013,2043
3000,AED,EURO,01/10/1973,6450
3001,USD,INR,01/05/2042,5232
3002,INR,AED,12/04/1939,3676
3003,EURO,EURO,09/07/2027,3861
3004,USD,USD,03/17/2058,4297
3005,INR,AED,11/06/1965,2974
3006,INR,INR,03/26/2069,5072
3007,USD,EURO,12/10/2023,7239
3008,EURO,EURO,09/24/1962,316
3009,INR,EURO,11/17/2037,7531
3010,USD,USD,03/13/1923,8417
3011,INR,AED,09/12/1947,6925
3012,AED,EURO,07/20/2001,1968
3013,EURO,EURO,09/16/2049,5476
3014,EURO,EURO,10/25/2041,2389
3015,INR,AED,03/19/1988,2657
3016,AED,AED,08/21/1948,4998
3017,USD,EURO,02/14/2062,6840
3018,AED,EURO,02/06/2018,8110
3019,EURO,EURO,10/06/1961,4395
3020,USD,AED,09/19/1928,2357
3021,AED,INR,01/04/2008,1869
3022,USD,EURO,06/18/1927,3319
3023,EURO,EURO,06/04/2013,5656
3024,EURO,USD,09/01/2008,590
3025,INR,AED,11/13/1943,745
3026,AED,USD,12/06/2024,5889
3027,EURO,INR,08/15/2014,2943
3028,INR,INR,07/23/1978,9465
3029,EURO,EURO,04/13/1937,9311
3030,AED,INR,09/08/1994,9755
3031,USD,EURO,05/23/2037,8972
3032,AED,AED,09/29/1990,4887
3033,USD,AED,11/14/1983,8789
3034,INR,USD,04/12/1972,7057
3035,EURO,USD,09/20/2046,791
3036,USD,INR,03/14/1919,2494
3037,USD,USD,05/21/1909,4634
3038,AED,USD,04/05/2064,4610
3039,USD,EURO,09/16/1996,9281
3040,EURO,AED,09/13/2047,3914
3041,USD,EURO,10/02/2017,1411
3042,AED,USD,04/15/1936,3287
