deal_unique_id,from_currency_ISO_code,to_currency_ISO_code,deal_timestamp,deal_amount
18245,INR,EURO,08/13/2025,1747
18246,EURO,INR,05/13/1946,1085
18247,USD,AED,11/22/2058,2898
18248,AED,AED,03-07-2029,262
18249,EURO,EURO,06-09-1963,533
18250,AED,EURO,05-03-2046,2726
18251,EURO,AED,08/21/2052,122
18252,INR,USD,10-01-2037,1724
18253,EURO,EURO,07/18/1951,4
18254,AED,USD,12-06-1960,2890
18255,EURO,USD,01/25/1915,2241
18256,AED,AED,08/13/2015,2336
18257,USD,INR,05/27/2021,2260
18258,USD,AED,04/13/2007,2022
18259,INR,INR,01/21/2005,1014
18260,EURO,EURO,11-01-2007,1404
18261,AED,USD,10/29/1902,779
18262,AED,EURO,11/15/2011,1357
18263,AED,AED,05/17/1992,2339
18264,INR,USD,02-10-1987,2277
18265,AED,USD,05/26/2038,1545
18266,EURO,EURO,09/25/2031,1852
18267,AED,INR,11/27/2052,1190
18268,USD,AED,05-08-1951,449
18269,USD,USD,10/17/2015,1240
18270,USD,INR,06-11-1913,109
18271,AED,USD,06/17/1952,2662
18272,AED,EURO,07-07-2027,1242
18273,EURO,EURO,05-03-1966,2198
18274,AED,INR,03/15/1948,2977
18275,AED,EURO,03-10-1951,1455
18276,INR,USD,02/17/2063,230
18277,USD,AED,03/13/2026,1616
18278,AED,USD,11/25/1959,730
18279,INR,USD,10/25/2052,571
18280,EURO,AED,08-04-2046,678
18281,INR,AED,08/22/2060,1114
18282,USD,EURO,06/16/1935,1302
18283,EURO,USD,08/29/2014,2196
18284,USD,INR,01-08-2002,1539
18285,EURO,EURO,07-06-1912,449
18286,AED,EURO,04/24/1932,2023
18287,EURO,AED,03/25/2021,55
18288,USD,EURO,11/18/2049,1861
18289,EURO,USD,08/20/1992,649
18290,EURO,INR,01-03-1943,59
18291,USD,INR,11/17/1991,2125
18292,INR,INR,11-08-2020,2985
18293,AED,USD,02-10-1973,607
18294,USD,EURO,04/22/1915,1878
18295,INR,INR,01/13/1992,2821
18296,EURO,USD,01-01-1922,1637
18297,AED,EURO,02/26/1959,919
18298,AED,USD,03/23/1912,2625
18299,USD,INR,12-06-1946,2921
18300,INR,EURO,03/15/2045,1211
18301,EURO,AED,12-04-2064,2437
18302,EURO,INR,07/20/2050,2128
18303,AED,EURO,07-12-1967,1431
18304,INR,EURO,07/14/1980,844
18305,EURO,EURO,02/24/2017,799
18306,AED,INR,12/23/2066,1553
18307,AED,USD,04/29/1987,1843
18308,EURO,USD,01/21/1935,1075
18309,INR,EURO,08/30/2013,1556
18310,EURO,INR,09/26/2001,1463
18311,USD,AED,06/27/1998,634
18312,INR,AED,06-02-2043,1565
18313,INR,AED,08/24/1997,968
18314,USD,EURO,03-10-2057,1428
18315,INR,EURO,01-01-1900,1055
18316,EURO,USD,07/15/1928,2717
18317,EURO,AED,03/14/1999,1857
18318,USD,USD,05-07-2032,945
18319,AED,AED,09-06-2013,440
18320,EURO,INR,07/30/2063,331
18321,AED,EURO,10/19/1990,687
18322,EURO,EURO,12/18/1910,373
18323,INR,EURO,04/25/1917,667
18324,INR,AED,10-02-1948,2953
18325,INR,USD,03/21/1934,568
18326,USD,AED,02-10-2034,2152
18327,EURO,AED,07-08-1991,1238
18328,EURO,INR,04-01-1948,67
18329,INR,USD,12/21/1950,1614
18330,AED,USD,08/21/1933,80
18331,AED,INR,03/29/1936,905
18332,USD,INR,02/16/1942,2645
18333,USD,INR,01-07-2070,1723
18334,AED,AED,02-07-2054,1973
18335,EURO,USD,06/23/2005,849
18336,AED,AED,01/19/1954,2896
18337,USD,AED,03-08-1928,2529
18338,INR,AED,08/14/1945,870
18339,USD,EURO,04-08-2051,2393
18340,INR,EURO,10/24/1960,2268
18341,EURO,USD,09/19/1981,1950
18342,INR,EURO,10-09-2033,2454
18343,EURO,EURO,05/19/1903,2663
18344,EURO,EURO,04/25/2026,2545
18345,INR,AED,02-05-2040,1973
18346,AED,INR,08/25/2047,1263
18347,USD,AED,12-12-1926,1162
18348,INR,EURO,07/22/1949,1644
18349,INR,USD,10/31/1928,19
18350,USD,AED,12-01-1931,757
18351,EURO,EURO,12-06-2063,154
18352,INR,USD,05-06-2049,624
18353,AED,USD,02-02-1903,2154
18354,AED,EURO,05-06-2063,2248
18355,INR,INR,05/16/2048,2114
18356,EURO,EURO,08-07-2032,1455
18357,AED,AED,03/17/1998,170
18358,AED,AED,11-04-2008,1418
18359,EURO,EURO,06-08-2016,2663
18360,USD,USD,08-04-1992,275
18361,USD,AED,05-05-2064,2879
18362,EURO,USD,08-08-2058,2437
18363,INR,INR,04/25/2050,1668
18364,AED,AED,02-12-2009,380
18365,EURO,USD,12-05-1943,1421
18366,INR,INR,03-05-2069,1374
18367,EURO,USD,08-05-2047,1483
18368,AED,AED,08-09-2035,1725
18369,USD,EURO,06/28/2004,2395
18370,EURO,AED,01-07-1974,2267
18371,AED,INR,05-03-1936,2038
18372,INR,USD,12-01-2026,2915
18373,USD,AED,07/19/1970,910
18374,AED,INR,11-09-2065,1978
18375,EURO,USD,02/23/1951,1881
18376,INR,USD,09/28/2031,2695
18377,AED,EURO,06-01-1913,594
18378,EURO,USD,04-06-2034,2092
18379,INR,AED,01/24/2061,2982
18380,USD,AED,09/21/2027,2241
18381,EURO,USD,08/14/2056,1364
18382,EURO,EURO,01/16/1928,2038
18383,INR,USD,10/22/1983,1264
18384,EURO,USD,12-10-1992,840
18385,AED,USD,08/31/1982,2647
18386,AED,USD,02/15/2022,1245
18387,AED,AED,04-05-2051,619
18388,AED,AED,12/15/2038,779
18389,USD,USD,08/22/2048,2254
18390,INR,INR,10-01-1996,1036
18391,EURO,EURO,06-03-1941,1281
18392,INR,USD,11/19/2022,1781
18393,INR,USD,09/27/2007,2413
18394,AED,AED,10/19/1907,2925
18395,EURO,EURO,05/18/1953,835
18396,AED,INR,07-09-1931,2340
18397,EURO,AED,06/18/2006,157
18398,USD,EURO,11-04-2025,827
18399,USD,INR,02-11-1915,2007
18400,EURO,EURO,05-05-2051,1942
18401,AED,EURO,03/29/1950,1623
18402,USD,EURO,10/17/2023,561
18403,USD,USD,05/13/1908,353
18404,EURO,INR,06/23/2008,1716
18405,INR,EURO,10/18/2035,2457
18406,INR,EURO,04-10-1989,165
18407,INR,EURO,12/17/1907,1866
18408,AED,EURO,02/24/2039,540
18409,AED,USD,03-11-1916,2376
18410,INR,EURO,11/16/2053,1940
18411,AED,INR,11/15/1996,266
18412,USD,EURO,03/13/2055,2112
18413,EURO,AED,01/19/1995,2004
18414,USD,INR,08/27/2069,2154
18415,EURO,AED,11-11-1921,2697
18416,AED,USD,11-09-1987,2613
18417,AED,USD,07-09-1914,1618
18418,EURO,INR,04/26/2056,1873
18419,USD,AED,07-06-2042,2460
18420,USD,USD,09-06-1907,2351
18421,USD,AED,06-10-1941,185
18422,EURO,EURO,07/20/2007,2684
18423,AED,AED,08/29/1917,1130
18424,USD,EURO,05-12-2030,1430
18425,AED,EURO,03-08-1943,1546
18426,AED,EURO,11/17/1961,387
18427,EURO,AED,09/18/2029,2150
18428,USD,USD,01/31/1951,1554
18429,USD,AED,03/16/2049,1949
18430,EURO,USD,01-09-2049,1700
18431,AED,INR,05/15/1994,1047
18432,USD,INR,11/29/2014,426
18433,INR,EURO,02-05-1972,2700
18434,AED,EURO,12/31/2038,1489
18435,AED,EURO,02/15/1940,1444
18436,INR,EURO,05/19/1950,2952
18437,EURO,EURO,01/13/2066,136
18438,USD,AED,06/17/2059,2484
18439,AED,AED,02-11-1920,2575
18440,USD,INR,03/25/1909,2581
18441,INR,USD,06-04-1956,390
18442,USD,AED,06-06-1902,323
18443,AED,AED,12-04-2012,91
18444,AED,USD,11/13/1953,1264
18445,EURO,USD,07/17/2040,2996
18446,EURO,INR,02/20/2057,2064
18447,EURO,INR,07/24/2062,842
18448,EURO,AED,03/25/1928,2471
18449,AED,EURO,09/16/1970,2633
18450,INR,EURO,09/26/1970,1611
18451,INR,INR,03-03-1988,690
18452,AED,USD,01/25/1978,1366
18453,EURO,USD,05/21/2056,80
18454,EURO,EURO,08/25/1904,1287
18455,INR,USD,06-06-2045,1124
18456,INR,INR,09/20/1983,524
18457,EURO,USD,01/25/1986,840
18458,USD,AED,10/15/1948,1295
18459,AED,USD,09-06-2037,1548
18460,USD,EURO,12/19/1995,643
18461,EURO,EURO,02/13/1906,2448
18462,USD,AED,01/14/1904,1308
18463,INR,AED,09/21/2024,482
18464,AED,INR,06-07-1947,2493
18465,USD,USD,02-01-1994,1947
18466,USD,AED,04/14/2034,1236
18467,EURO,INR,03/29/2020,2658
18468,AED,USD,08-08-1944,410
18469,USD,INR,02-08-2044,1207
18470,INR,AED,04-12-2039,348
18471,USD,EURO,12/13/2058,2377
18472,EURO,USD,06/18/2006,1659
18473,EURO,AED,10/30/1959,100
18474,USD,USD,10/20/1903,1798
18475,INR,USD,03/18/2058,2510
18476,INR,INR,02/28/2064,2834
18477,AED,AED,06/15/1920,810
18478,AED,INR,10-01-2067,285
18479,INR,AED,03-06-1937,1753
18480,AED,INR,06/17/1901,2628
18481,USD,INR,10/27/1916,1918
18482,AED,INR,06-10-1961,1257
18483,INR,EURO,02/14/1971,159
18484,INR,USD,01/18/2034,100
18485,INR,INR,01-12-1983,505
18486,USD,EURO,02/13/2068,2008
18487,AED,EURO,09/23/2038,2725
18488,INR,AED,10/28/1988,1565
18489,EURO,INR,02/24/2050,740
18490,AED,USD,04/28/2021,1656
18491,EURO,AED,06-02-1904,763
18492,EURO,EURO,10/26/2013,2089
18493,USD,EURO,09-02-1914,240
18494,EURO,EURO,07/27/1917,2643
18495,AED,USD,08-12-1902,1605
18496,USD,AED,09-05-2051,1148
18497,EURO,AED,12/16/1991,2202
18498,EURO,AED,12/23/2029,1950
18499,EURO,USD,01/25/1920,2615
18500,INR,EURO,04/23/2043,220
18501,EURO,EURO,06-10-1992,2221
18502,EURO,INR,12/25/2001,843
18503,USD,INR,07/15/1999,733
18504,AED,INR,04-11-1967,2049
18505,AED,AED,07/19/1987,1874
18506,USD,AED,05/24/2069,929
18507,USD,EURO,11/16/2042,384
18508,USD,EURO,12/25/2031,1902
18509,EURO,EURO,11/13/1975,2607
18510,USD,AED,09/18/2015,1560
18511,INR,USD,07/26/2054,2574
18512,INR,AED,07/14/1972,457
18513,USD,AED,03-12-2004,1957
18514,USD,USD,05-01-1942,193
18515,EURO,INR,09/16/1923,1405
18516,USD,INR,10-06-1915,2850
18517,INR,AED,02/25/2033,2936
18518,USD,EURO,10/22/2066,2751
18519,AED,AED,12/16/2018,962
18520,USD,USD,04/19/1913,236
18521,INR,INR,09-05-1963,2762
18522,AED,EURO,03/28/2016,2440
18523,USD,USD,03-10-1958,933
18524,INR,EURO,02-08-2030,2232
18525,AED,AED,02/15/2069,1274
18526,INR,INR,03/31/1913,23
18527,EURO,USD,04/30/1927,2589
18528,INR,AED,08-11-2033,1567
18529,EURO,EURO,01/21/1989,1624
18530,INR,USD,07/20/1933,447
18531,INR,USD,04-06-1950,1178
18532,AED,EURO,09/22/1994,1489
18533,EURO,EURO,11-07-2058,1354
18534,AED,INR,02/14/2038,2064
18535,EURO,INR,06-10-1960,270
18536,AED,USD,12/16/1914,2757
18537,INR,AED,07/25/1906,401
18538,USD,INR,01-03-2039,2798
18539,USD,INR,08-05-1965,710
18540,EURO,USD,03/19/1972,2710
18541,AED,USD,06/20/2011,1702
18542,EURO,EURO,05-11-1973,1115
18543,AED,EURO,10-11-2046,2469
18544,AED,INR,03/22/2056,1902
18545,AED,INR,03/25/1969,1761
18546,AED,INR,05/23/1918,2812
18547,AED,EURO,02-11-2041,476
18548,AED,INR,01/19/2045,1333
18549,INR,USD,06-03-1946,2360
18550,INR,AED,07-08-2006,2055
18551,INR,USD,04/19/1975,2632
18552,USD,AED,10-11-2061,1950
18553,USD,EURO,01/18/1977,2467
18554,AED,INR,04-10-2007,1817
18555,INR,AED,04-11-2028,230
18556,EURO,USD,04/18/2045,2594
18557,USD,AED,03-01-1916,2379
18558,USD,INR,10-01-1922,2398
18559,EURO,AED,03-12-2066,1450
18560,AED,EURO,07/13/1996,2700
18561,EURO,AED,04-03-2049,2171
18562,EURO,INR,08/30/2070,790
18563,EURO,AED,03/20/2051,2345
18564,INR,EURO,07/24/1938,1854
18565,EURO,AED,04/29/1901,1628
18566,EURO,USD,12/25/1953,2709
18567,EURO,INR,02-02-2032,2204
18568,USD,AED,06-09-1944,1421
18569,INR,AED,08/17/1913,1995
18570,USD,AED,11-10-1963,2595
18571,INR,INR,02/18/2020,2869
18572,USD,USD,10-01-2059,1134
18573,USD,USD,03/19/1979,1216
18574,EURO,INR,01/18/1917,1126
18575,INR,EURO,02/22/1971,813
18576,USD,INR,08-03-2046,1773
18577,USD,AED,11/16/1981,1601
18578,INR,USD,02/13/1931,1069
18579,AED,INR,11/17/1929,1005
18580,EURO,USD,03/24/1942,2408
18581,USD,INR,01-04-2029,939
18582,USD,AED,03-06-2061,710
18583,AED,INR,09/26/2021,346
18584,INR,EURO,05/22/2039,2678
18585,EURO,USD,05/16/1929,201
18586,INR,AED,10-11-1935,811
18587,INR,USD,04-08-2010,518
18588,USD,INR,02/15/1969,1798
18589,EURO,AED,04/13/2041,2904
18590,EURO,AED,09/18/1922,2120
18591,INR,EURO,04/16/2054,100
18592,EURO,INR,02/18/1966,2318
18593,INR,EURO,04/25/1934,225
18594,EURO,USD,12/28/1905,721
18595,EURO,AED,03-04-2065,2646
18596,USD,EURO,07/19/2069,2553
18597,USD,EURO,02-11-2044,1669
18598,INR,EURO,05-12-1992,1883
18599,EURO,INR,07-06-2006,1730
18600,INR,INR,08/26/1903,1768
18601,EURO,USD,01/13/2000,794
18602,INR,AED,04/18/2013,1892
18603,INR,EURO,06/20/1984,2800
18604,AED,INR,02/26/1984,2313
18605,INR,AED,01/31/2022,2085
18606,INR,INR,07-02-1952,2279
18607,INR,USD,04-02-1936,773
18608,INR,AED,07-11-1955,899
18609,INR,AED,06-10-1933,1230
18610,INR,AED,09/15/2016,2369
18611,EURO,EURO,11/17/2006,2520
18612,AED,INR,02/20/1954,1906
18613,INR,INR,05-06-2033,2228
18614,EURO,AED,09/23/1964,2229
18615,AED,AED,09/23/2012,2525
18616,EURO,USD,12-12-2054,1763
18617,AED,EURO,09-01-2012,1810
18618,EURO,INR,07/23/2030,1842
18619,AED,USD,04-12-1981,1472
18620,AED,AED,06/19/1973,2290
18621,INR,USD,12-04-1994,1416
18622,AED,EURO,12/18/2028,2963
18623,USD,AED,02/23/1956,33
18624,AED,USD,06/28/2030,2742
18625,INR,INR,11/14/1992,2424
18626,INR,USD,07-05-1921,2515
18627,EURO,USD,01/17/1957,1888
18628,AED,USD,11-12-1968,1003
18629,USD,EURO,09-03-1994,2940
18630,AED,USD,03/27/2051,600
18631,INR,INR,05-07-2019,243
18632,EURO,EURO,05-09-1988,1
18633,AED,EURO,07/31/1916,647
18634,EURO,INR,01/21/2050,973
18635,USD,INR,03/16/2021,1371
18636,EURO,EURO,04/18/2046,50
18637,AED,EURO,03/22/1908,2459
18638,EURO,EURO,08/30/1988,2453
18639,AED,AED,12/24/1969,2941
18640,INR,INR,07/13/1994,2839
18641,INR,INR,05/30/2043,728
18642,AED,INR,04-01-1908,671
18643,INR,INR,06/13/1963,1659
18644,INR,EURO,07-08-1963,266
18645,USD,EURO,09-01-2025,2759
18646,USD,USD,05/30/1932,407
18647,EURO,AED,10-07-2062,2002
18648,EURO,USD,07/23/1932,320
18649,USD,USD,10/29/2061,350
18650,USD,EURO,04/14/1964,1053
18651,USD,INR,05-07-1951,2793
18652,USD,EURO,04-03-2052,2195
18653,USD,USD,05-06-1930,2277
18654,INR,AED,01-02-1972,1260
18655,USD,INR,05-09-1937,1488
18656,AED,INR,02-07-1988,2264
18657,AED,AED,06/27/2024,1181
18658,EURO,EURO,02-02-2070,2803
18659,INR,USD,03-07-1990,71
18660,INR,EURO,08/13/1995,2390
18661,AED,INR,04/17/1995,2753
18662,AED,EURO,01/13/1946,2358
18663,USD,INR,07/16/2018,415
18664,AED,AED,08-11-1911,697
18665,EURO,AED,05/29/2033,1576
18666,USD,AED,06-02-2057,873
18667,INR,EURO,05/25/2013,2995
18668,EURO,AED,05-07-1946,1638
18669,USD,AED,06/16/1905,166
18670,EURO,USD,01-02-1984,124
18671,EURO,AED,03-04-2052,72
18672,AED,EURO,09/19/1986,1292
18673,INR,AED,12/22/1977,1507
18674,EURO,AED,08-01-2001,793
18675,AED,INR,01/23/2010,1096
18676,EURO,INR,04/30/1960,263
18677,AED,USD,04/29/1988,2526
18678,AED,INR,04/13/1950,589
18679,AED,EURO,04/19/2010,1828
18680,EURO,AED,08-05-1982,2865
18681,INR,EURO,04/29/2018,2614
18682,USD,AED,08/23/2015,952
18683,EURO,AED,04/13/2018,402
18684,INR,INR,09/15/2030,503
18685,AED,USD,05-07-1917,250
18686,EURO,AED,04/21/1900,1714
18687,EURO,INR,04/23/1954,705
18688,EURO,EURO,02-07-2034,294
18689,USD,INR,07/16/1931,740
18690,INR,EURO,08/13/2027,1604
18691,USD,USD,10-10-1963,2392
18692,AED,AED,11/29/2057,2357
18693,USD,USD,03/20/1911,678
18694,INR,EURO,06-05-1918,1333
18695,USD,AED,10/25/2034,1998
18696,EURO,INR,02-09-1953,2820
18697,INR,EURO,05/24/1967,978
18698,INR,USD,04-02-1965,2087
18699,EURO,INR,10-04-1920,2082
18700,USD,EURO,06-12-2016,1697
18701,USD,INR,03/13/2018,871
18702,INR,EURO,07-04-2020,1915
18703,INR,USD,04-08-1965,2043
18704,AED,EURO,08/14/1908,2651
18705,EURO,EURO,03/27/2013,1984
18706,USD,AED,12/29/2035,869
18707,USD,USD,11/16/2019,2221
18708,AED,EURO,07/28/2068,320
18709,INR,EURO,10/20/1911,1383
18710,EURO,INR,12-03-2038,2198
18711,EURO,EURO,01/29/1987,2615
18712,USD,AED,07/17/1953,2552
18713,USD,USD,12-10-1913,920
18714,INR,USD,09/29/2061,2112
18715,USD,AED,07-03-1927,2595
18716,AED,INR,05/24/2054,1530
18717,AED,INR,10/31/2024,894
18718,EURO,EURO,04/28/1964,657
18719,EURO,AED,09/24/1955,1164
18720,USD,INR,02/21/1915,552
18721,EURO,INR,01/23/1986,2240
18722,INR,AED,05/23/1929,422
18723,EURO,INR,03-08-2002,2952
18724,EURO,INR,02-09-1927,1749
18725,EURO,AED,02/16/2052,143
18726,AED,USD,07/28/2018,2035
18727,USD,USD,09/27/1943,2972
18728,EURO,EURO,01/31/1904,590
18729,AED,EURO,08/20/1956,2987
18730,INR,AED,03-01-1982,2033
18731,EURO,EURO,08-09-1920,2026
18732,AED,USD,02/21/1988,2148
18733,USD,INR,02-03-1938,1138
18734,EURO,EURO,03-01-1941,2711
18735,EURO,AED,08-07-2061,2442
18736,USD,EURO,10-07-1977,1525
18737,AED,EURO,05-03-2059,2309
18738,USD,USD,11-09-1990,675
18739,USD,INR,05/21/1941,1064
18740,USD,AED,06/15/2031,2896
18741,EURO,INR,10-10-2018,2404
18742,AED,EURO,04-09-2024,1942
18743,EURO,USD,06/24/2003,2409
18744,USD,AED,06-07-1943,356
18745,AED,USD,08-07-1930,35
18746,AED,AED,03/28/1980,1140
18747,AED,INR,06/25/1980,1191
18748,USD,INR,09-11-1996,716
18749,USD,INR,02/28/2056,897
18750,EURO,EURO,08/26/1953,353
18751,EURO,EURO,11-10-1998,153
18752,AED,INR,09/30/1919,803
18753,INR,AED,07/27/1901,338
18754,AED,INR,06/23/1900,792
18755,INR,EURO,08/24/2048,845
18756,EURO,EURO,09/19/1950,2852
18757,EURO,EURO,05/23/1978,1501
18758,AED,EURO,09/15/2064,480
18759,EURO,AED,10-11-2059,510
18760,INR,USD,07/20/2035,654
18761,AED,AED,05-02-1953,468
18762,EURO,INR,12/27/1900,2697
18763,EURO,EURO,10/23/2011,2804
18764,USD,AED,01-05-1932,2271
18765,EURO,USD,02/13/2049,779
18766,AED,USD,10/25/1928,1858
18767,INR,USD,02/28/1926,1068
18768,EURO,INR,10/17/2015,2604
18769,INR,AED,09-01-2064,2943
18770,AED,EURO,05/18/1911,2326
18771,INR,EURO,07/19/1944,2308
18772,USD,AED,05-08-1979,90
18773,USD,USD,06/13/1996,2230
18774,INR,USD,01/29/1963,1166
18775,AED,USD,03-04-2027,1193
18776,EURO,USD,11-07-2036,1461
18777,EURO,USD,04-06-2007,1263
18778,INR,AED,05/23/2036,2024
18779,AED,AED,11-03-1947,580
18780,AED,USD,11/22/1998,1152
18781,AED,USD,04-04-1986,2285
18782,INR,AED,07/19/1999,644
18783,INR,AED,03/24/1951,1455
18784,AED,AED,01/25/2054,789
18785,INR,EURO,06/25/1959,1290
18786,AED,USD,09/29/2006,1124
18787,EURO,INR,09-02-1928,916
18788,INR,AED,04-06-2066,2046
18789,USD,EURO,03-07-1917,1812
18790,INR,USD,11/23/1922,2007
18791,EURO,AED,10/16/2052,1581
18792,INR,USD,01/19/1932,2780
18793,EURO,USD,09/26/1903,987
18794,AED,AED,10/19/1941,2823
18795,EURO,INR,12/21/1918,1113
18796,EURO,USD,11/25/1971,2183
18797,AED,EURO,11-10-2007,2858
18798,EURO,USD,04/16/2003,2648
18799,USD,USD,04/27/1913,2992
18800,EURO,INR,02-02-1944,1893
18801,AED,AED,04-03-2028,1729
18802,EURO,AED,10/27/1948,2688
18803,USD,AED,04/27/1990,787
18804,INR,INR,01-04-2029,2331
18805,INR,EURO,07/13/1945,749
18806,AED,USD,04/28/1907,2206
18807,INR,EURO,12-11-2044,2831
18808,USD,EURO,12-03-1904,857
18809,USD,INR,10-05-1913,127
18810,USD,AED,09-08-1971,130
18811,INR,AED,08/26/2010,1509
18812,USD,INR,07-01-1946,1891
18813,AED,AED,08-05-1936,12
18814,AED,AED,08-11-1917,1783
18815,AED,AED,10/31/1982,524
18816,EURO,USD,05-03-1932,979
18817,INR,USD,03/20/2013,1388
18818,EURO,EURO,06/24/1950,1203
18819,INR,USD,11-09-1941,246
18820,EURO,USD,02/27/1994,579
18821,AED,INR,01/17/2064,2003
18822,USD,AED,05/28/1950,825
18823,INR,EURO,09/27/2038,255
18824,AED,AED,04/21/1992,1095
18825,EURO,USD,11/21/2054,2690
18826,EURO,USD,01/18/1903,668
18827,USD,AED,12/18/1928,1920
18828,EURO,INR,10/29/1922,2843
18829,EURO,INR,10/21/2002,1153
18830,INR,EURO,12-02-2065,1413
18831,AED,AED,11/13/2043,1580
18832,AED,USD,12-07-2033,621
18833,INR,EURO,02/26/1924,422
18834,AED,AED,11/20/1928,1753
18835,USD,EURO,10-12-1944,1088
18836,USD,USD,10-07-1990,1807
18837,INR,EURO,10/15/2039,2818
18838,USD,INR,07/13/2054,2133
18839,INR,INR,02-08-2063,900
18840,INR,EURO,03/30/1928,2461
18841,EURO,EURO,05/24/1958,313
18842,EURO,EURO,03/20/2062,1624
18843,EURO,EURO,01-01-1938,2018
18844,INR,USD,11-12-1969,1922
18845,INR,INR,11-09-1978,1670
18846,EURO,EURO,08/26/1915,1822
18847,USD,USD,09/23/1907,1150
18848,AED,AED,02-07-1900,1047
18849,USD,INR,12-05-1926,1120
18850,INR,INR,07-03-2033,2384
18851,USD,AED,05-08-2053,1156
18852,INR,INR,08-10-1985,1032
18853,EURO,EURO,06-05-1928,1252
18854,USD,AED,11-10-2054,840
18855,EURO,EURO,07/23/2012,929
18856,INR,INR,01/29/1998,326
18857,AED,USD,06/27/2008,2405
18858,INR,USD,10/21/1956,1197
18859,AED,EURO,03-04-2069,1113
18860,EURO,INR,12-12-2049,1273
18861,AED,USD,02/24/2047,2468
18862,INR,EURO,02/22/2018,345
18863,USD,EURO,09-01-2063,996
18864,INR,INR,08-02-1958,1674
18865,EURO,EURO,05-11-1967,2874
18866,INR,USD,01-10-1965,831
18867,EURO,USD,12-09-2011,2725
18868,USD,USD,09/27/2039,1323
18869,EURO,USD,11-09-2036,264
18870,USD,INR,10/23/2065,253
18871,EURO,EURO,08/25/1916,2059
18872,USD,USD,07-08-1915,2183
18873,INR,INR,01/24/1908,2856
18874,AED,EURO,01/27/2065,2790
18875,USD,INR,07/29/1919,2131
18876,INR,EURO,12/22/2008,48
18877,EURO,INR,10/13/2007,1796
18878,AED,INR,11-06-1931,2573
18879,EURO,EURO,01-10-1910,737
18880,USD,USD,12/16/1925,966
18881,EURO,AED,03-04-1915,309
18882,EURO,AED,12/30/2024,1982
18883,AED,AED,12/23/1967,2774
18884,INR,EURO,02-09-1929,1623
18885,USD,EURO,10/31/2063,233
18886,USD,INR,06/18/1940,2422
18887,AED,USD,07/30/2007,2976
18888,EURO,INR,01/26/1978,1465
18889,AED,AED,10/16/1956,168
18890,INR,EURO,12/29/2041,1650
18891,INR,USD,06-04-2022,25
18892,EURO,INR,10-11-1904,2758
18893,INR,INR,06/22/1976,2130
18894,EURO,EURO,11/14/1987,841
18895,INR,AED,10-08-1956,2839
18896,INR,USD,02/13/1916,1293
18897,INR,EURO,11-01-2061,2106
18898,EURO,USD,01/30/1974,1925
18899,INR,INR,05/16/2022,694
18900,INR,USD,11-11-2024,1010
18901,AED,INR,07/27/2007,1095
18902,AED,AED,05/27/2005,38
18903,INR,INR,12-02-1916,1656
18904,INR,USD,07/24/1939,2472
18905,AED,AED,04/15/2025,202
18906,USD,INR,12/22/1938,566
18907,USD,AED,06/13/2010,446
18908,USD,AED,12/29/1904,1721
18909,USD,INR,11/24/1914,524
18910,USD,INR,12/27/1959,2741
18911,EURO,INR,04/28/1970,1465
18912,INR,USD,05-09-1908,261
18913,INR,INR,11-03-1918,721
18914,EURO,EURO,09/16/2061,338
18915,AED,EURO,12/16/1974,949
18916,EURO,EURO,05/15/2016,1618
18917,EURO,USD,12/17/1997,42
18918,EURO,EURO,11/23/1927,2354
18919,INR,EURO,12/26/1969,481
18920,AED,AED,08/30/1967,1189
18921,INR,USD,03/24/1943,474
18922,EURO,EURO,10/29/2004,2346
18923,AED,EURO,10/15/1957,1544
18924,USD,INR,06-07-1984,2104
18925,AED,USD,12/30/2013,770
18926,USD,AED,10/14/2022,1341
18927,AED,EURO,08/16/1964,2393
18928,USD,INR,11/13/1939,1536
18929,INR,AED,11/23/2048,1624
18930,AED,AED,02/15/2001,1705
18931,EURO,AED,03/15/1982,2929
18932,EURO,EURO,07-02-2059,1679
18933,AED,USD,10-11-2059,1831
18934,AED,AED,12/17/2018,513
18935,USD,EURO,11-08-1982,938
18936,AED,USD,01/20/1928,909
18937,INR,USD,11/28/1937,1334
18938,EURO,AED,06-05-2013,777
18939,INR,AED,05-04-1951,316
18940,EURO,EURO,09/25/1936,1840
18941,USD,AED,03/16/1975,1497
18942,INR,USD,02-10-1965,1050
18943,USD,AED,05-08-1980,2345
18944,INR,INR,03/30/2067,2046
18945,AED,INR,06-08-2029,2112
18946,INR,INR,03/16/1918,81
18947,EURO,AED,01-01-2068,1378
18948,EURO,AED,09/13/2002,1509
18949,AED,AED,03-04-2055,1879
18950,USD,INR,09/19/2031,2278
18951,EURO,EURO,01-08-1990,670
18952,USD,INR,06/23/2002,455
18953,INR,INR,11/14/1947,1386
18954,USD,USD,11/16/1947,1008
18955,EURO,USD,07/23/2066,2255
18956,USD,AED,04-04-2057,1454
18957,AED,EURO,10/17/2023,1788
18958,EURO,INR,01/22/2030,616
18959,INR,AED,03/29/2061,2545
18960,EURO,EURO,11/13/2068,405
18961,INR,AED,11-08-1913,2655
18962,USD,AED,12/24/2024,773
18963,EURO,INR,03/20/1940,1349
18964,INR,AED,09/19/2050,1830
18965,INR,AED,01/25/1939,2250
18966,USD,USD,02/22/1910,158
18967,INR,USD,10-08-2062,2755
18968,AED,AED,04-06-1921,1639
18969,EURO,EURO,11-09-1953,296
18970,AED,USD,08/15/2065,340
